Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 3M,01/12/2020,"4,247.940998",0.0215,0.0215,2.9835,3.3875
IDkA - Pré 3M,02/12/2020,"4,248.319653",0.0089,0.0304,2.9927,3.3773
IDkA - Pré 3M,03/12/2020,"4,248.836901",0.0122,0.0425,3.0053,3.3635
IDkA - Pré 3M,04/12/2020,"4,249.235484",0.0094,0.0519,3.0149,3.3481
IDkA - Pré 3M,07/12/2020,"4,249.473339",0.0056,0.0575,3.0207,3.3089
IDkA - Pré 3M,08/12/2020,"4,249.644320",0.0040,0.0616,3.0248,3.3131
IDkA - Pré 3M,09/12/2020,"4,249.870490",0.0053,0.0669,3.0303,3.2989
IDkA - Pré 3M,10/12/2020,"4,250.622432",0.0177,0.0846,3.0485,3.2974
IDkA - Pré 3M,11/12/2020,"4,250.848444",0.0053,0.0899,3.0540,3.2827
IDkA - Pré 3M,14/12/2020,"4,251.195445",0.0082,0.0981,3.0624,3.2488
IDkA - Pré 3M,15/12/2020,"4,251.943668",0.0176,0.1157,3.0806,3.2670
IDkA - Pré 3M,16/12/2020,"4,252.465165",0.0123,0.1280,3.0932,3.2613
IDkA - Pré 3M,17/12/2020,"4,252.999440",0.0126,0.1406,3.1062,3.2605
IDkA - Pré 3M,18/12/2020,"4,253.245451",0.0058,0.1464,3.1121,3.2466
IDkA - Pré 3M,21/12/2020,"4,253.562706",0.0075,0.1538,3.1198,3.2182
IDkA - Pré 3M,22/12/2020,"4,253.622669",0.0014,0.1552,3.1213,3.2197
IDkA - Pré 3M,23/12/2020,"4,253.842940",0.0052,0.1604,3.1266,3.2098
IDkA - Pré 3M,24/12/2020,"4,254.155179",0.0073,0.1678,3.1342,3.2000
IDkA - Pré 3M,28/12/2020,"4,254.455324",0.0071,0.1748,3.1415,3.1695
IDkA - Pré 3M,29/12/2020,"4,254.821644",0.0086,0.1835,3.1504,3.1784
IDkA - Pré 3M,30/12/2020,"4,254.678242",-0.0034,0.1801,3.1469,3.1637
IDkA - Pré 3M,31/12/2020,"4,254.839823",0.0038,0.1839,3.1508,3.1508
IDkA - Pré 3M,04/01/2021,"4,255.663753",0.0194,0.0194,0.0194,3.1284
IDkA - Pré 3M,05/01/2021,"4,256.007622",0.0081,0.0274,0.0274,3.1367
IDkA - Pré 3M,06/01/2021,"4,256.141741",0.0032,0.0306,0.0306,3.1233
IDkA - Pré 3M,07/01/2021,"4,256.684432",0.0128,0.0434,0.0434,3.1148
IDkA - Pré 3M,08/01/2021,"4,256.492811",-0.0045,0.0388,0.0388,3.0897
IDkA - Pré 3M,11/01/2021,"4,256.905033",0.0097,0.0485,0.0485,3.0662
IDkA - Pré 3M,12/01/2021,"4,257.436444",0.0125,0.0610,0.0610,3.0790
IDkA - Pré 3M,13/01/2021,"4,257.415692",-0.0005,0.0605,0.0605,3.0645
IDkA - Pré 3M,14/01/2021,"4,257.740627",0.0076,0.0682,0.0682,3.0505
IDkA - Pré 3M,15/01/2021,"4,258.272189",0.0125,0.0807,0.0807,3.0450
IDkA - Pré 3M,18/01/2021,"4,258.363486",0.0021,0.0828,0.0828,3.0159
IDkA - Pré 3M,19/01/2021,"4,258.754266",0.0092,0.0920,0.0920,3.0254
IDkA - Pré 3M,20/01/2021,"4,259.021856",0.0063,0.0983,0.0983,3.0103
IDkA - Pré 3M,21/01/2021,"4,259.125146",0.0024,0.1007,0.1007,2.9995
IDkA - Pré 3M,22/01/2021,"4,259.353446",0.0054,0.1061,0.1061,2.9833
IDkA - Pré 3M,25/01/2021,"4,259.740709",0.0091,0.1152,0.1152,2.9523
IDkA - Pré 3M,26/01/2021,"4,259.394703",-0.0081,0.1071,0.1071,2.9440
IDkA - Pré 3M,27/01/2021,"4,259.963174",0.0133,0.1204,0.1204,2.9435
IDkA - Pré 3M,28/01/2021,"4,260.349236",0.0091,0.1295,0.1295,2.9288
IDkA - Pré 3M,29/01/2021,"4,260.784482",0.0102,0.1397,0.1397,2.8933
IDkA - Pré 3M,01/02/2021,"4,261.321608",0.0126,0.0126,0.1523,2.9062
IDkA - Pré 3M,02/02/2021,"4,261.435588",0.0027,0.0153,0.1550,2.9090
IDkA - Pré 3M,03/02/2021,"4,261.876386",0.0103,0.0256,0.1654,2.8985
IDkA - Pré 3M,04/02/2021,"4,262.311454",0.0102,0.0358,0.1756,2.8848
IDkA - Pré 3M,05/02/2021,"4,262.749135",0.0103,0.0461,0.1859,2.8762
IDkA - Pré 3M,08/02/2021,"4,262.567307",-0.0043,0.0418,0.1816,2.8365
IDkA - Pré 3M,09/02/2021,"4,263.014825",0.0105,0.0523,0.1921,2.8473
IDkA - Pré 3M,10/02/2021,"4,263.231804",0.0051,0.0574,0.1972,2.8384
IDkA - Pré 3M,11/02/2021,"4,263.734063",0.0118,0.0692,0.2090,2.8389
IDkA - Pré 3M,12/02/2021,"4,264.054178",0.0075,0.0767,0.2166,2.8305
IDkA - Pré 3M,17/02/2021,"4,264.449669",0.0093,0.0860,0.2259,2.7946
IDkA - Pré 3M,18/02/2021,"4,264.813670",0.0085,0.0946,0.2344,2.7848
IDkA - Pré 3M,19/02/2021,"4,264.760804",-0.0012,0.0933,0.2332,2.7699
IDkA - Pré 3M,22/02/2021,"4,264.763831",0.0001,0.0934,0.2332,2.7344
IDkA - Pré 3M,23/02/2021,"4,264.835362",0.0017,0.0951,0.2349,2.7361
IDkA - Pré 3M,24/02/2021,"4,264.827565",-0.0002,0.0949,0.2347,2.7359
IDkA - Pré 3M,25/02/2021,"4,264.814667",-0.0003,0.0946,0.2344,2.7356
IDkA - Pré 3M,26/02/2021,"4,264.791995",-0.0005,0.0941,0.2339,2.6827
IDkA - Pré 3M,01/03/2021,"4,265.168517",0.0088,0.0088,0.2428,2.6917
IDkA - Pré 3M,02/03/2021,"4,264.863978",-0.0071,0.0017,0.2356,2.6593
IDkA - Pré 3M,03/03/2021,"4,264.719736",-0.0034,-0.0017,0.2322,2.6116
IDkA - Pré 3M,04/03/2021,"4,265.931967",0.0284,0.0267,0.2607,2.6030
IDkA - Pré 3M,05/03/2021,"4,266.164161",0.0054,0.0322,0.2662,2.5933
IDkA - Pré 3M,08/03/2021,"4,265.931220",-0.0055,0.0267,0.2607,2.5643
IDkA - Pré 3M,09/03/2021,"4,265.710703",-0.0052,0.0215,0.2555,2.5693
IDkA - Pré 3M,10/03/2021,"4,266.398350",0.0161,0.0377,0.2717,2.5536
IDkA - Pré 3M,11/03/2021,"4,266.656317",0.0060,0.0437,0.2777,2.5899
IDkA - Pré 3M,12/03/2021,"4,266.083327",-0.0134,0.0303,0.2643,2.6022
IDkA - Pré 3M,15/03/2021,"4,266.171757",0.0021,0.0324,0.2663,2.5067
IDkA - Pré 3M,16/03/2021,"4,266.651420",0.0112,0.0436,0.2776,2.4294
IDkA - Pré 3M,17/03/2021,"4,267.272233",0.0146,0.0582,0.2922,2.4129
IDkA - Pré 3M,18/03/2021,"4,264.571277",-0.0633,-0.0052,0.2287,2.3759
IDkA - Pré 3M,19/03/2021,"4,264.740111",0.0040,-0.0012,0.2327,2.3345
IDkA - Pré 3M,22/03/2021,"4,265.170527",0.0101,0.0089,0.2428,2.3532
IDkA - Pré 3M,23/03/2021,"4,265.467027",0.0070,0.0158,0.2498,2.3140
IDkA - Pré 3M,24/03/2021,"4,265.705251",0.0056,0.0214,0.2554,2.3514
IDkA - Pré 3M,25/03/2021,"4,266.527213",0.0193,0.0407,0.2747,2.3234
IDkA - Pré 3M,26/03/2021,"4,266.695584",0.0039,0.0446,0.2786,2.3219
IDkA - Pré 3M,29/03/2021,"4,267.181706",0.0114,0.0560,0.2901,2.3132
IDkA - Pré 3M,30/03/2021,"4,268.359457",0.0276,0.0836,0.3177,2.3292
IDkA - Pré 3M,31/03/2021,"4,268.957267",0.0140,0.0977,0.3318,2.3059
IDkA - Pré 3M,01/04/2021,"4,269.816230",0.0201,0.0201,0.3520,2.3211
IDkA - Pré 3M,05/04/2021,"4,270.054891",0.0056,0.0257,0.3576,2.2919
IDkA - Pré 3M,06/04/2021,"4,270.570503",0.0121,0.0378,0.3697,2.3128
IDkA - Pré 3M,07/04/2021,"4,270.287931",-0.0066,0.0312,0.3631,2.2868
IDkA - Pré 3M,08/04/2021,"4,270.683974",0.0093,0.0404,0.3724,2.2757
IDkA - Pré 3M,09/04/2021,"4,271.004322",0.0075,0.0480,0.3799,2.2720
IDkA - Pré 3M,12/04/2021,"4,271.515304",0.0120,0.0599,0.3919,2.2843
IDkA - Pré 3M,13/04/2021,"4,272.048458",0.0125,0.0724,0.4044,2.2801
IDkA - Pré 3M,14/04/2021,"4,272.392491",0.0081,0.0805,0.4125,2.2585
IDkA - Pré 3M,15/04/2021,"4,273.173412",0.0183,0.0988,0.4309,2.2479
IDkA - Pré 3M,16/04/2021,"4,273.839394",0.0156,0.1144,0.4465,2.2516
IDkA - Pré 3M,19/04/2021,"4,274.323182",0.0113,0.1257,0.4579,2.2475
IDkA - Pré 3M,20/04/2021,"4,275.005194",0.0160,0.1417,0.4739,2.2216
IDkA - Pré 3M,22/04/2021,"4,275.483556",0.0112,0.1529,0.4852,2.1887
IDkA - Pré 3M,23/04/2021,"4,276.213121",0.0171,0.1700,0.5023,2.2092
IDkA - Pré 3M,26/04/2021,"4,276.590073",0.0088,0.1788,0.5112,2.2874
IDkA - Pré 3M,27/04/2021,"4,277.313309",0.0169,0.1957,0.5282,2.2738
IDkA - Pré 3M,28/04/2021,"4,277.573488",0.0061,0.2018,0.5343,2.1865
IDkA - Pré 3M,29/04/2021,"4,278.277219",0.0165,0.2183,0.5508,2.1764
IDkA - Pré 3M,30/04/2021,"4,278.932374",0.0153,0.2337,0.5662,2.1812
IDkA - Pré 3M,03/05/2021,"4,279.184624",0.0059,0.0059,0.5722,2.1873
IDkA - Pré 3M,04/05/2021,"4,279.465882",0.0066,0.0125,0.5788,2.1797
IDkA - Pré 3M,05/05/2021,"4,279.974511",0.0119,0.0244,0.5907,2.1726
IDkA - Pré 3M,06/05/2021,"4,280.328655",0.0083,0.0326,0.5991,2.1747
IDkA - Pré 3M,07/05/2021,"4,280.823760",0.0116,0.0442,0.6107,2.1378
IDkA - Pré 3M,10/05/2021,"4,281.190030",0.0086,0.0528,0.6193,2.1161
IDkA - Pré 3M,11/05/2021,"4,281.867305",0.0158,0.0686,0.6352,2.1107
IDkA - Pré 3M,12/05/2021,"4,282.360054",0.0115,0.0801,0.6468,2.1239
IDkA - Pré 3M,13/05/2021,"4,282.943180",0.0136,0.0937,0.6605,2.1211
IDkA - Pré 3M,14/05/2021,"4,283.446957",0.0118,0.1055,0.6723,2.1195
IDkA - Pré 3M,17/05/2021,"4,284.075605",0.0147,0.1202,0.6871,2.1163
IDkA - Pré 3M,18/05/2021,"4,284.640654",0.0132,0.1334,0.7004,2.1234
IDkA - Pré 3M,19/05/2021,"4,285.085420",0.0104,0.1438,0.7109,2.1179
IDkA - Pré 3M,20/05/2021,"4,285.620641",0.0125,0.1563,0.7234,2.1209
IDkA - Pré 3M,21/05/2021,"4,286.376567",0.0176,0.1740,0.7412,2.1138
IDkA - Pré 3M,24/05/2021,"4,286.653815",0.0065,0.1805,0.7477,2.1044
IDkA - Pré 3M,25/05/2021,"4,287.467987",0.0190,0.1995,0.7668,2.1031
IDkA - Pré 3M,26/05/2021,"4,288.145035",0.0158,0.2153,0.7828,2.0971
IDkA - Pré 3M,27/05/2021,"4,288.818842",0.0157,0.2310,0.7986,2.1038
IDkA - Pré 3M,28/05/2021,"4,289.315358",0.0116,0.2427,0.8103,2.1092
IDkA - Pré 3M,31/05/2021,"4,289.954655",0.0149,0.2576,0.8253,2.0937
IDkA - Pré 3M,01/06/2021,"4,290.420472",0.0109,0.0109,0.8362,2.0878
IDkA - Pré 3M,02/06/2021,"4,291.086394",0.0155,0.0264,0.8519,2.0864
IDkA - Pré 3M,04/06/2021,"4,291.980669",0.0208,0.0472,0.8729,2.0882
IDkA - Pré 3M,07/06/2021,"4,292.331738",0.0082,0.0554,0.8812,2.0892
IDkA - Pré 3M,08/06/2021,"4,292.799679",0.0109,0.0663,0.8922,2.0927
IDkA - Pré 3M,09/06/2021,"4,292.988965",0.0044,0.0707,0.8966,2.0789
IDkA - Pré 3M,10/06/2021,"4,293.134289",0.0034,0.0741,0.9000,2.0739
IDkA - Pré 3M,11/06/2021,"4,293.871515",0.0172,0.0913,0.9173,2.0914
IDkA - Pré 3M,14/06/2021,"4,294.202041",0.0077,0.0990,0.9251,2.0850
IDkA - Pré 3M,15/06/2021,"4,294.515800",0.0073,0.1063,0.9325,2.0749
IDkA - Pré 3M,16/06/2021,"4,294.866843",0.0082,0.1145,0.9407,2.0634
IDkA - Pré 3M,17/06/2021,"4,294.672288",-0.0045,0.1100,0.9362,2.0460
IDkA - Pré 3M,18/06/2021,"4,295.262583",0.0137,0.1237,0.9500,2.0376
IDkA - Pré 3M,21/06/2021,"4,296.184072",0.0215,0.1452,0.9717,2.0505
IDkA - Pré 3M,22/06/2021,"4,296.428691",0.0057,0.1509,0.9774,2.0515
IDkA - Pré 3M,23/06/2021,"4,297.223268",0.0185,0.1694,0.9961,2.0627
IDkA - Pré 3M,24/06/2021,"4,298.432102",0.0281,0.1976,1.0245,2.0815
IDkA - Pré 3M,25/06/2021,"4,299.134576",0.0163,0.2140,1.0410,2.0938
IDkA - Pré 3M,28/06/2021,"4,300.241548",0.0257,0.2398,1.0671,2.1181
IDkA - Pré 3M,29/06/2021,"4,301.298626",0.0246,0.2644,1.0919,2.1333
IDkA - Pré 3M,30/06/2021,"4,301.869170",0.0133,0.2777,1.1053,2.1360
IDkA - Pré 3M,01/07/2021,"4,302.292376",0.0098,0.0098,1.1153,2.1389
IDkA - Pré 3M,02/07/2021,"4,303.059107",0.0178,0.0277,1.1333,2.1621
IDkA - Pré 3M,05/07/2021,"4,303.656264",0.0139,0.0415,1.1473,2.1659
IDkA - Pré 3M,06/07/2021,"4,304.455066",0.0186,0.0601,1.1661,2.1819
IDkA - Pré 3M,07/07/2021,"4,305.321352",0.0201,0.0802,1.1864,2.1962
IDkA - Pré 3M,08/07/2021,"4,305.823253",0.0117,0.0919,1.1982,2.1959
IDkA - Pré 3M,09/07/2021,"4,306.650793",0.0192,0.1112,1.2177,2.2075
IDkA - Pré 3M,12/07/2021,"4,307.343871",0.0161,0.1273,1.2340,2.2077
IDkA - Pré 3M,13/07/2021,"4,308.153764",0.0188,0.1461,1.2530,2.2197
IDkA - Pré 3M,14/07/2021,"4,309.308821",0.0268,0.1729,1.2802,2.2371
IDkA - Pré 3M,15/07/2021,"4,309.760242",0.0105,0.1834,1.2908,2.2389
IDkA - Pré 3M,16/07/2021,"4,310.549475",0.0185,0.2018,1.3093,2.2485
IDkA - Pré 3M,19/07/2021,"4,311.378354",0.0192,0.2210,1.3288,2.2626
IDkA - Pré 3M,20/07/2021,"4,312.171569",0.0184,0.2395,1.3474,2.2682
IDkA - Pré 3M,21/07/2021,"4,312.863048",0.0160,0.2556,1.3637,2.2792
IDkA - Pré 3M,22/07/2021,"4,313.431299",0.0132,0.2688,1.3771,2.2816
IDkA - Pré 3M,23/07/2021,"4,312.774593",-0.0152,0.2535,1.3616,2.2539
IDkA - Pré 3M,26/07/2021,"4,313.125727",0.0081,0.2617,1.3699,2.2372
IDkA - Pré 3M,27/07/2021,"4,313.275464",0.0035,0.2651,1.3734,2.2321
IDkA - Pré 3M,28/07/2021,"4,313.997250",0.0167,0.2819,1.3904,2.2385
IDkA - Pré 3M,29/07/2021,"4,314.730072",0.0170,0.2990,1.4076,2.2481
IDkA - Pré 3M,30/07/2021,"4,314.953282",0.0052,0.3041,1.4128,2.2363
IDkA - Pré 3M,02/08/2021,"4,316.048324",0.0254,0.0254,1.4386,2.2622
IDkA - Pré 3M,03/08/2021,"4,316.662652",0.0142,0.0396,1.4530,2.2646
IDkA - Pré 3M,04/08/2021,"4,317.502941",0.0195,0.0591,1.4727,2.2806
IDkA - Pré 3M,05/08/2021,"4,317.665296",0.0038,0.0629,1.4766,2.2865
IDkA - Pré 3M,06/08/2021,"4,318.370291",0.0163,0.0792,1.4931,2.2801
IDkA - Pré 3M,09/08/2021,"4,318.846910",0.0110,0.0902,1.5043,2.2817
IDkA - Pré 3M,10/08/2021,"4,320.205779",0.0315,0.1217,1.5363,2.3075
IDkA - Pré 3M,11/08/2021,"4,320.947934",0.0172,0.1389,1.5537,2.3213
IDkA - Pré 3M,12/08/2021,"4,321.713891",0.0177,0.1567,1.5717,2.3306
IDkA - Pré 3M,13/08/2021,"4,322.420279",0.0163,0.1730,1.5883,2.3406
IDkA - Pré 3M,16/08/2021,"4,323.503233",0.0251,0.1981,1.6138,2.3625
IDkA - Pré 3M,17/08/2021,"4,324.168025",0.0154,0.2136,1.6294,2.3753
IDkA - Pré 3M,18/08/2021,"4,324.643016",0.0110,0.2246,1.6406,2.3699
IDkA - Pré 3M,19/08/2021,"4,325.648417",0.0232,0.2479,1.6642,2.3888
IDkA - Pré 3M,20/08/2021,"4,326.927685",0.0296,0.2775,1.6943,2.4162
IDkA - Pré 3M,23/08/2021,"4,327.862420",0.0216,0.2992,1.7162,2.4277
IDkA - Pré 3M,24/08/2021,"4,328.886813",0.0237,0.3229,1.7403,2.4519
IDkA - Pré 3M,25/08/2021,"4,329.936213",0.0242,0.3472,1.7650,2.4710
IDkA - Pré 3M,26/08/2021,"4,330.704908",0.0178,0.3650,1.7830,2.4945
IDkA - Pré 3M,27/08/2021,"4,331.655393",0.0219,0.3871,1.8054,2.5153
IDkA - Pré 3M,30/08/2021,"4,332.852983",0.0276,0.4148,1.8335,2.5292
IDkA - Pré 3M,31/08/2021,"4,333.967150",0.0257,0.4407,1.8597,2.5502
IDkA - Pré 3M,01/09/2021,"4,334.486160",0.0120,0.0120,1.8719,2.5515
IDkA - Pré 3M,02/09/2021,"4,335.048073",0.0130,0.0249,1.8851,2.5521
IDkA - Pré 3M,03/09/2021,"4,336.168827",0.0259,0.0508,1.9114,2.5649
IDkA - Pré 3M,06/09/2021,"4,336.996521",0.0191,0.0699,1.9309,2.5715
IDkA - Pré 3M,08/09/2021,"4,337.312868",0.0073,0.0772,1.9383,2.5711
IDkA - Pré 3M,09/09/2021,"4,335.021386",-0.0528,0.0243,1.8845,2.5075
IDkA - Pré 3M,10/09/2021,"4,337.036396",0.0465,0.0708,1.9318,2.5570
IDkA - Pré 3M,13/09/2021,"4,337.932423",0.0207,0.0915,1.9529,2.5631
IDkA - Pré 3M,14/09/2021,"4,341.252120",0.0765,0.1681,2.0309,2.6317
IDkA - Pré 3M,15/09/2021,"4,342.266438",0.0234,0.1915,2.0548,2.6481
IDkA - Pré 3M,16/09/2021,"4,343.142627",0.0202,0.2117,2.0753,2.6631
IDkA - Pré 3M,17/09/2021,"4,343.882959",0.0170,0.2288,2.0927,2.6725
IDkA - Pré 3M,20/09/2021,"4,344.897425",0.0234,0.2522,2.1166,2.6967
IDkA - Pré 3M,21/09/2021,"4,345.897890",0.0230,0.2753,2.1401,2.7038
IDkA - Pré 3M,22/09/2021,"4,346.637750",0.0170,0.2924,2.1575,2.7138
IDkA - Pré 3M,23/09/2021,"4,348.166165",0.0352,0.3276,2.1934,2.7470
IDkA - Pré 3M,24/09/2021,"4,348.880160",0.0164,0.3441,2.2102,2.7585
IDkA - Pré 3M,27/09/2021,"4,349.700991",0.0189,0.3630,2.2295,2.7762
IDkA - Pré 3M,28/09/2021,"4,350.744867",0.0240,0.3871,2.2540,2.7988
IDkA - Pré 3M,29/09/2021,"4,352.134323",0.0319,0.4192,2.2867,2.8194
IDkA - Pré 3M,30/09/2021,"4,353.494379",0.0313,0.4506,2.3186,2.8574
IDkA - Pré 3M,01/10/2021,"4,354.968534",0.0339,0.0339,2.3533,2.8920
IDkA - Pré 3M,04/10/2021,"4,355.854999",0.0204,0.0542,2.3741,2.9103
IDkA - Pré 3M,05/10/2021,"4,356.797040",0.0216,0.0759,2.3963,2.9257
IDkA - Pré 3M,06/10/2021,"4,358.016762",0.0280,0.1039,2.4249,2.9484
IDkA - Pré 3M,07/10/2021,"4,358.585091",0.0130,0.1169,2.4383,2.9669
IDkA - Pré 3M,08/10/2021,"4,359.961703",0.0316,0.1486,2.4706,2.9728
IDkA - Pré 3M,11/10/2021,"4,360.860562",0.0206,0.1692,2.4918,2.9780
IDkA - Pré 3M,13/10/2021,"4,361.749000",0.0204,0.1896,2.5126,2.9846
IDkA - Pré 3M,14/10/2021,"4,362.794102",0.0240,0.2136,2.5372,3.0061
IDkA - Pré 3M,15/10/2021,"4,363.968632",0.0269,0.2406,2.5648,3.0267
IDkA - Pré 3M,18/10/2021,"4,364.890176",0.0211,0.2618,2.5865,3.0406
IDkA - Pré 3M,19/10/2021,"4,363.631660",-0.0288,0.2329,2.5569,2.9934
IDkA - Pré 3M,20/10/2021,"4,364.819921",0.0272,0.2601,2.5848,3.0059
IDkA - Pré 3M,21/10/2021,"4,363.216591",-0.0367,0.2233,2.5471,2.9561
IDkA - Pré 3M,22/10/2021,"4,362.268145",-0.0217,0.2015,2.5248,2.9201
IDkA - Pré 3M,25/10/2021,"4,361.793867",-0.0109,0.1906,2.5137,2.8967
IDkA - Pré 3M,26/10/2021,"4,361.380931",-0.0095,0.1812,2.5040,2.8766
IDkA - Pré 3M,27/10/2021,"4,363.287051",0.0437,0.2249,2.5488,2.9158
IDkA - Pré 3M,28/10/2021,"4,363.473721",0.0043,0.2292,2.5532,2.9068
IDkA - Pré 3M,29/10/2021,"4,365.445679",0.0452,0.2745,2.5995,2.9318
IDkA - Pré 3M,01/11/2021,"4,366.635872",0.0273,0.0273,2.6275,2.9598
IDkA - Pré 3M,03/11/2021,"4,368.858215",0.0509,0.0782,2.6797,3.0169
IDkA - Pré 3M,04/11/2021,"4,370.204937",0.0308,0.1090,2.7114,3.0403
IDkA - Pré 3M,05/11/2021,"4,371.859433",0.0379,0.1469,2.7503,3.0606
IDkA - Pré 3M,08/11/2021,"4,372.663651",0.0184,0.1653,2.7692,3.0645
IDkA - Pré 3M,09/11/2021,"4,374.424447",0.0403,0.2057,2.8106,3.0967
IDkA - Pré 3M,10/11/2021,"4,375.489848",0.0244,0.2301,2.8356,3.1195
IDkA - Pré 3M,11/11/2021,"4,377.397400",0.0436,0.2738,2.8804,3.1628
IDkA - Pré 3M,12/11/2021,"4,378.854561",0.0333,0.3072,2.9147,3.1896
IDkA - Pré 3M,16/11/2021,"4,379.696958",0.0192,0.3265,2.9345,3.1921
IDkA - Pré 3M,17/11/2021,"4,381.163928",0.0335,0.3601,2.9690,3.2166
IDkA - Pré 3M,18/11/2021,"4,382.406750",0.0284,0.3885,2.9982,3.2410
IDkA - Pré 3M,19/11/2021,"4,383.955498",0.0353,0.4240,3.0346,3.2677
IDkA - Pré 3M,22/11/2021,"4,384.533645",0.0132,0.4373,3.0481,3.2744
IDkA - Pré 3M,23/11/2021,"4,386.027233",0.0341,0.4715,3.0833,3.3124
IDkA - Pré 3M,24/11/2021,"4,387.844788",0.0414,0.5131,3.1260,3.3545
IDkA - Pré 3M,25/11/2021,"4,389.677000",0.0418,0.5551,3.1690,3.3860
IDkA - Pré 3M,26/11/2021,"4,392.332984",0.0605,0.6159,3.2315,3.4426
IDkA - Pré 3M,29/11/2021,"4,394.009212",0.0382,0.6543,3.2708,3.4697
IDkA - Pré 3M,30/11/2021,"4,394.995483",0.0224,0.6769,3.2940,3.4840
IDkA - Pré 3M,01/12/2021,"4,396.658819",0.0378,0.0378,3.3331,3.5009
IDkA - Pré 3M,02/12/2021,"4,398.105882",0.0329,0.0708,3.3671,3.5258
IDkA - Pré 3M,03/12/2021,"4,399.973960",0.0425,0.1133,3.4110,3.5571
IDkA - Pré 3M,06/12/2021,"4,401.008542",0.0235,0.1368,3.4354,3.5718
IDkA - Pré 3M,07/12/2021,"4,402.461858",0.0330,0.1699,3.4695,3.6002
IDkA - Pré 3M,08/12/2021,"4,404.305726",0.0419,0.2118,3.5128,3.6394
IDkA - Pré 3M,09/12/2021,"4,405.325763",0.0232,0.2350,3.5368,3.6579
IDkA - Pré 3M,10/12/2021,"4,407.499050",0.0493,0.2845,3.5879,3.6907
IDkA - Pré 3M,13/12/2021,"4,409.043797",0.0350,0.3196,3.6242,3.7215
IDkA - Pré 3M,14/12/2021,"4,410.843905",0.0408,0.3606,3.6665,3.7554
IDkA - Pré 3M,15/12/2021,"4,412.321105",0.0335,0.3942,3.7012,3.7719
IDkA - Pré 3M,16/12/2021,"4,414.014588",0.0384,0.4327,3.7410,3.7990
IDkA - Pré 3M,17/12/2021,"4,415.591571",0.0357,0.4686,3.7781,3.8230
IDkA - Pré 3M,20/12/2021,"4,417.294917",0.0386,0.5074,3.8181,3.8570
IDkA - Pré 3M,21/12/2021,"4,418.965398",0.0378,0.5454,3.8574,3.8886
IDkA - Pré 3M,22/12/2021,"4,420.602434",0.0370,0.5826,3.8959,3.9256
IDkA - Pré 3M,23/12/2021,"4,422.254876",0.0374,0.6202,3.9347,3.9591
IDkA - Pré 3M,24/12/2021,"4,424.091878",0.0415,0.6620,3.9779,3.9946
IDkA - Pré 3M,27/12/2021,"4,425.622394",0.0346,0.6969,4.0138,4.0306
IDkA - Pré 3M,28/12/2021,"4,427.112313",0.0337,0.7308,4.0489,4.0583
IDkA - Pré 3M,29/12/2021,"4,428.758059",0.0372,0.7682,4.0875,4.0880
IDkA - Pré 3M,30/12/2021,"4,430.477456",0.0388,0.8073,4.1279,4.1319
IDkA - Pré 3M,31/12/2021,"4,432.764031",0.0516,0.8594,4.1817,4.1817
IDkA - Pré 3M,03/01/2022,"4,433.944454",0.0266,0.0266,0.0266,4.2094
IDkA - Pré 3M,04/01/2022,"4,435.647171",0.0384,0.0650,0.0650,4.2293
IDkA - Pré 3M,05/01/2022,"4,437.137380",0.0336,0.0987,0.0987,4.2559
IDkA - Pré 3M,06/01/2022,"4,438.721904",0.0357,0.1344,0.1344,4.2898
IDkA - Pré 3M,07/01/2022,"4,440.126077",0.0316,0.1661,0.1661,4.3095
IDkA - Pré 3M,10/01/2022,"4,441.533645",0.0317,0.1978,0.1978,4.3473
IDkA - Pré 3M,11/01/2022,"4,443.188934",0.0373,0.2352,0.2352,4.3760
IDkA - Pré 3M,12/01/2022,"4,445.066280",0.0423,0.2775,0.2775,4.4071
IDkA - Pré 3M,13/01/2022,"4,446.382895",0.0296,0.3072,0.3072,4.4385
IDkA - Pré 3M,14/01/2022,"4,447.662060",0.0288,0.3361,0.3361,4.4606
IDkA - Pré 3M,17/01/2022,"4,449.367967",0.0384,0.3746,0.3746,4.4876
IDkA - Pré 3M,18/01/2022,"4,451.138242",0.0398,0.4145,0.4145,4.5270
IDkA - Pré 3M,19/01/2022,"4,452.692307",0.0349,0.4496,0.4496,4.5539
IDkA - Pré 3M,20/01/2022,"4,454.411283",0.0386,0.4883,0.4883,4.5877
IDkA - Pré 3M,21/01/2022,"4,456.035412",0.0365,0.5250,0.5250,4.6233
IDkA - Pré 3M,24/01/2022,"4,457.547467",0.0339,0.5591,0.5591,4.6531
IDkA - Pré 3M,25/01/2022,"4,459.327759",0.0399,0.5993,0.5993,4.6854
IDkA - Pré 3M,26/01/2022,"4,460.431022",0.0247,0.6241,0.6241,4.7198
IDkA - Pré 3M,27/01/2022,"4,461.815527",0.0310,0.6554,0.6554,4.7384
IDkA - Pré 3M,28/01/2022,"4,463.556087",0.0390,0.6946,0.6946,4.7697
IDkA - Pré 3M,31/01/2022,"4,465.031522",0.0331,0.7279,0.7279,4.7936
IDkA - Pré 3M,01/02/2022,"4,466.763899",0.0388,0.0388,0.7670,4.8211
IDkA - Pré 3M,02/02/2022,"4,468.422103",0.0371,0.0759,0.8044,4.8572
