Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%)
IDkA - Pré 5A,22/05/2020,"7,729.681942",-0.0884,0.9518,2.0510,17.3947
IDkA - Pré 5A,25/05/2020,"7,861.693638",1.7079,2.6759,3.7939,19.1946
IDkA - Pré 5A,26/05/2020,"7,887.117497",0.3234,3.0080,4.1295,19.5801
IDkA - Pré 5A,27/05/2020,"7,903.102968",0.2027,3.2167,4.3406,19.4955
IDkA - Pré 5A,28/05/2020,"7,886.245679",-0.2133,2.9966,4.1180,18.3015
IDkA - Pré 5A,29/05/2020,"7,914.721482",0.3611,3.3685,4.4940,18.0436
IDkA - Pré 5A,01/06/2020,"7,923.225293",0.1074,0.1074,4.6062,17.6903
IDkA - Pré 5A,02/06/2020,"8,004.978413",1.0318,1.1404,5.6856,18.9046
IDkA - Pré 5A,03/06/2020,"8,048.048369",0.5380,1.6845,6.2542,18.5690
IDkA - Pré 5A,04/06/2020,"8,021.068666",-0.3352,1.3437,5.8980,17.3622
IDkA - Pré 5A,05/06/2020,"7,992.793703",-0.3525,0.9864,5.5247,17.7981
IDkA - Pré 5A,08/06/2020,"8,011.672789",0.2362,1.2249,5.7739,16.7257
IDkA - Pré 5A,09/06/2020,"8,007.960843",-0.0463,1.1780,5.7249,16.6716
IDkA - Pré 5A,10/06/2020,"8,056.930263",0.6115,1.7968,6.3715,17.2576
IDkA - Pré 5A,12/06/2020,"8,050.920281",-0.0746,1.7208,6.2921,16.5705
IDkA - Pré 5A,15/06/2020,"8,040.299022",-0.1319,1.5866,6.1519,15.7603
IDkA - Pré 5A,16/06/2020,"8,009.423375",-0.3840,1.1965,5.7443,15.3158
IDkA - Pré 5A,17/06/2020,"8,056.309339",0.5854,1.7889,6.3633,16.2535
IDkA - Pré 5A,18/06/2020,"7,983.830170",-0.8997,0.8732,5.4064,14.9200
IDkA - Pré 5A,19/06/2020,"7,998.029822",0.1779,1.0526,5.5938,14.6731
IDkA - Pré 5A,22/06/2020,"7,960.585438",-0.4682,0.5795,5.0995,12.8188
IDkA - Pré 5A,23/06/2020,"7,998.766856",0.4796,1.0619,5.6036,13.3599
IDkA - Pré 5A,24/06/2020,"7,949.660400",-0.6139,0.4414,4.9552,12.7229
IDkA - Pré 5A,25/06/2020,"8,022.029918",0.9103,1.3558,5.9107,13.9800
IDkA - Pré 5A,26/06/2020,"7,996.891305",-0.3134,1.0382,5.5788,13.3318
IDkA - Pré 5A,29/06/2020,"8,028.480469",0.3950,1.4373,5.9959,13.0738
IDkA - Pré 5A,30/06/2020,"8,065.929618",0.4665,1.9105,6.4903,13.6012
IDkA - Pré 5A,01/07/2020,"8,098.208204",0.4002,0.4002,6.9164,13.6721
IDkA - Pré 5A,02/07/2020,"8,090.370556",-0.0968,0.3030,6.8130,13.7349
IDkA - Pré 5A,03/07/2020,"8,130.875292",0.5007,0.8052,7.3477,13.9576
IDkA - Pré 5A,06/07/2020,"8,148.778232",0.2202,1.0271,7.5841,14.2469
IDkA - Pré 5A,07/07/2020,"8,103.720386",-0.5529,0.4685,6.9892,13.6151
IDkA - Pré 5A,08/07/2020,"8,102.525773",-0.0147,0.4537,6.9734,13.0782
IDkA - Pré 5A,09/07/2020,"8,122.602339",0.2478,0.7026,7.2385,13.3279
IDkA - Pré 5A,10/07/2020,"8,150.757765",0.3466,1.0517,7.6102,13.2853
IDkA - Pré 5A,13/07/2020,"8,145.869049",-0.0600,0.9911,7.5457,13.2493
IDkA - Pré 5A,14/07/2020,"8,141.451227",-0.0542,0.9363,7.4873,13.1879
IDkA - Pré 5A,15/07/2020,"8,136.812054",-0.0570,0.8788,7.4261,13.0541
IDkA - Pré 5A,16/07/2020,"8,135.903706",-0.0112,0.8675,7.4141,13.3749
IDkA - Pré 5A,17/07/2020,"8,184.828595",0.6013,1.4741,8.0600,14.0196
IDkA - Pré 5A,20/07/2020,"8,173.992437",-0.1324,1.3397,7.9170,13.8165
IDkA - Pré 5A,21/07/2020,"8,164.495162",-0.1162,1.2220,7.7916,13.6842
IDkA - Pré 5A,22/07/2020,"8,134.814408",-0.3635,0.8540,7.3997,13.2420
IDkA - Pré 5A,23/07/2020,"8,114.196007",-0.2535,0.5984,7.1275,12.5530
IDkA - Pré 5A,24/07/2020,"8,168.256518",0.6662,1.2686,7.8412,13.1101
IDkA - Pré 5A,27/07/2020,"8,196.683625",0.3480,1.6211,8.2166,13.6280
IDkA - Pré 5A,28/07/2020,"8,192.600732",-0.0498,1.5704,8.1626,13.5714
IDkA - Pré 5A,29/07/2020,"8,185.743798",-0.0837,1.4854,8.0721,13.3728
IDkA - Pré 5A,30/07/2020,"8,263.482331",0.9497,2.4492,9.0985,14.3708
IDkA - Pré 5A,31/07/2020,"8,281.917462",0.2231,2.6778,9.3418,14.8884
IDkA - Pré 5A,03/08/2020,"8,290.339377",0.1017,0.1017,9.4530,15.0171
IDkA - Pré 5A,04/08/2020,"8,250.674549",-0.4784,-0.3772,8.9294,14.4668
IDkA - Pré 5A,05/08/2020,"8,216.122485",-0.4188,-0.7944,8.4732,14.7313
IDkA - Pré 5A,06/08/2020,"8,256.564954",0.4922,-0.3061,9.0071,14.6781
IDkA - Pré 5A,07/08/2020,"8,206.823496",-0.6024,-0.9067,8.3504,13.6373
IDkA - Pré 5A,10/08/2020,"8,177.746146",-0.3543,-1.2578,7.9665,13.0488
IDkA - Pré 5A,11/08/2020,"8,147.246170",-0.3730,-1.6261,7.5639,12.6271
IDkA - Pré 5A,12/08/2020,"8,080.926265",-0.8140,-2.4269,6.6883,11.8336
IDkA - Pré 5A,13/08/2020,"8,031.786524",-0.6081,-3.0202,6.0395,10.9996
IDkA - Pré 5A,14/08/2020,"8,036.574371",0.0596,-2.9624,6.1027,11.4744
IDkA - Pré 5A,17/08/2020,"7,982.335381",-0.6749,-3.6173,5.3866,10.2379
IDkA - Pré 5A,18/08/2020,"8,090.777704",1.3585,-2.3079,6.8183,11.7355
IDkA - Pré 5A,19/08/2020,"8,032.933639",-0.7149,-3.0064,6.0546,11.1878
IDkA - Pré 5A,20/08/2020,"8,053.266633",0.2531,-2.7608,6.3231,11.5121
IDkA - Pré 5A,21/08/2020,"8,072.468483",0.2384,-2.5290,6.5766,11.2411
IDkA - Pré 5A,24/08/2020,"8,098.030875",0.3167,-2.2203,6.9141,11.9418
IDkA - Pré 5A,25/08/2020,"8,084.589490",-0.1660,-2.3826,6.7366,11.7559
IDkA - Pré 5A,26/08/2020,"8,003.808923",-0.9992,-3.3580,5.6701,11.1948
IDkA - Pré 5A,27/08/2020,"8,008.655617",0.0606,-3.2995,5.7341,11.6326
IDkA - Pré 5A,28/08/2020,"8,073.531261",0.8101,-2.5162,6.5906,13.0922
IDkA - Pré 5A,31/08/2020,"8,050.673697",-0.2831,-2.7922,6.2889,11.8553
IDkA - Pré 5A,01/09/2020,"8,093.315134",0.5297,0.5297,6.8518,12.4478
IDkA - Pré 5A,02/09/2020,"8,075.123087",-0.2248,0.3037,6.6117,12.5006
IDkA - Pré 5A,03/09/2020,"8,100.850237",0.3186,0.6233,6.9513,12.3460
IDkA - Pré 5A,04/09/2020,"8,133.654945",0.4050,1.0307,7.3844,12.2567
IDkA - Pré 5A,08/09/2020,"8,079.776141",-0.6624,0.3615,6.6731,11.5278
IDkA - Pré 5A,09/09/2020,"8,101.861312",0.2733,0.6358,6.9647,11.7131
IDkA - Pré 5A,10/09/2020,"8,017.812908",-1.0374,-0.4082,5.8550,10.6974
IDkA - Pré 5A,11/09/2020,"8,015.717961",-0.0261,-0.4342,5.8274,10.5620
IDkA - Pré 5A,14/09/2020,"8,039.875205",0.3014,-0.1341,6.1463,11.1873
IDkA - Pré 5A,15/09/2020,"8,003.712454",-0.4498,-0.5833,5.6689,10.6872
IDkA - Pré 5A,16/09/2020,"7,967.593145",-0.4513,-1.0320,5.1920,9.6242
IDkA - Pré 5A,17/09/2020,"8,012.813152",0.5675,-0.4703,5.7890,9.5728
IDkA - Pré 5A,18/09/2020,"7,911.836367",-1.2602,-1.7245,4.4559,8.1263
IDkA - Pré 5A,21/09/2020,"7,901.154600",-0.1350,-1.8572,4.3148,7.2332
IDkA - Pré 5A,22/09/2020,"7,940.177322",0.4939,-1.3725,4.8300,7.7628
IDkA - Pré 5A,23/09/2020,"7,887.981739",-0.6574,-2.0208,4.1409,7.2770
IDkA - Pré 5A,24/09/2020,"7,969.376103",1.0319,-1.0098,5.2155,8.5831
IDkA - Pré 5A,25/09/2020,"7,967.734647",-0.0206,-1.0302,5.1939,8.2454
IDkA - Pré 5A,28/09/2020,"7,823.338340",-1.8123,-2.8238,3.2875,5.8965
IDkA - Pré 5A,29/09/2020,"7,832.886049",0.1220,-2.7052,3.4135,6.0257
IDkA - Pré 5A,30/09/2020,"7,881.528014",0.6210,-2.1010,4.0557,6.6560
IDkA - Pré 5A,01/10/2020,"7,877.122143",-0.0559,-0.0559,3.9975,6.4400
IDkA - Pré 5A,02/10/2020,"7,825.626747",-0.6537,-0.7093,3.3177,5.8566
IDkA - Pré 5A,05/10/2020,"7,882.383842",0.7253,0.0109,4.0670,6.2531
IDkA - Pré 5A,06/10/2020,"7,816.919933",-0.8305,-0.8197,3.2027,5.3706
IDkA - Pré 5A,07/10/2020,"7,799.090938",-0.2281,-1.0460,2.9673,5.3879
IDkA - Pré 5A,08/10/2020,"7,813.986350",0.1910,-0.8570,3.1640,5.3933
IDkA - Pré 5A,09/10/2020,"7,823.395658",0.1204,-0.7376,3.2882,4.8734
IDkA - Pré 5A,13/10/2020,"7,881.451197",0.7421,-0.0010,4.0547,4.4595
IDkA - Pré 5A,14/10/2020,"7,893.041009",0.1471,0.1461,4.2077,4.4833
IDkA - Pré 5A,15/10/2020,"7,836.119492",-0.7212,-0.5761,3.4562,4.1208
IDkA - Pré 5A,16/10/2020,"7,824.840331",-0.1439,-0.7192,3.3073,3.3657
IDkA - Pré 5A,19/10/2020,"7,888.126317",0.8088,0.0837,4.1428,3.7053
IDkA - Pré 5A,20/10/2020,"7,950.930269",0.7962,0.8806,4.9720,4.5310
IDkA - Pré 5A,21/10/2020,"7,931.133237",-0.2490,0.6294,4.7106,4.2104
IDkA - Pré 5A,22/10/2020,"7,905.914030",-0.3180,0.3094,4.3777,4.3118
IDkA - Pré 5A,23/10/2020,"7,868.254648",-0.4763,-0.1684,3.8805,3.4450
IDkA - Pré 5A,26/10/2020,"7,884.293764",0.2038,0.0351,4.0922,3.4397
IDkA - Pré 5A,27/10/2020,"7,863.189731",-0.2677,-0.2327,3.8136,3.1628
IDkA - Pré 5A,28/10/2020,"7,869.161703",0.0759,-0.1569,3.8924,3.0071
IDkA - Pré 5A,29/10/2020,"7,870.436989",0.0162,-0.1407,3.9093,3.0921
IDkA - Pré 5A,30/10/2020,"7,849.107653",-0.2710,-0.4113,3.6277,2.7151
IDkA - Pré 5A,03/11/2020,"7,802.691861",-0.5914,-0.5914,3.0149,1.7754
IDkA - Pré 5A,04/11/2020,"7,865.209044",0.8012,0.2051,3.8403,2.7002
IDkA - Pré 5A,05/11/2020,"7,909.682186",0.5654,0.7717,4.4274,3.4021
IDkA - Pré 5A,06/11/2020,"7,967.547331",0.7316,1.5090,5.1914,4.7870
IDkA - Pré 5A,09/11/2020,"8,014.463489",0.5888,2.1067,5.8108,5.8921
IDkA - Pré 5A,10/11/2020,"7,985.020934",-0.3674,1.7316,5.4221,5.5030
IDkA - Pré 5A,11/11/2020,"7,894.234591",-1.1370,0.5749,4.2235,3.9762
IDkA - Pré 5A,12/11/2020,"7,864.147225",-0.3811,0.1916,3.8262,4.3049
IDkA - Pré 5A,13/11/2020,"7,893.798100",0.3770,0.5694,4.2177,4.6184
IDkA - Pré 5A,16/11/2020,"7,895.154483",0.0172,0.5867,4.2356,4.6068
IDkA - Pré 5A,17/11/2020,"7,913.837316",0.2366,0.8247,4.4823,4.8543
IDkA - Pré 5A,18/11/2020,"7,848.047281",-0.8313,-0.0135,3.6137,4.1751
IDkA - Pré 5A,19/11/2020,"7,855.399068",0.0937,0.0802,3.7107,4.3385
IDkA - Pré 5A,20/11/2020,"7,807.985546",-0.6036,-0.5239,3.0848,3.6879
IDkA - Pré 5A,23/11/2020,"7,778.394417",-0.3790,-0.9009,2.6941,3.5753
IDkA - Pré 5A,24/11/2020,"7,805.481572",0.3482,-0.5558,3.0517,3.9360
IDkA - Pré 5A,25/11/2020,"7,828.324118",0.2926,-0.2648,3.3533,4.6170
IDkA - Pré 5A,26/11/2020,"7,868.279288",0.5104,0.2443,3.8808,5.3596
IDkA - Pré 5A,27/11/2020,"7,915.046014",0.5944,0.8401,4.4982,6.0258
IDkA - Pré 5A,30/11/2020,"7,894.122486",-0.2644,0.5735,4.2220,5.2237
IDkA - Pré 5A,01/12/2020,"7,969.816398",0.9589,0.9589,5.2213,6.2327
IDkA - Pré 5A,02/12/2020,"8,027.828806",0.7279,1.6937,5.9872,7.2375
IDkA - Pré 5A,03/12/2020,"8,151.710350",1.5432,3.2630,7.6228,8.4587
IDkA - Pré 5A,04/12/2020,"8,149.337174",-0.0291,3.2330,7.5915,8.0136
IDkA - Pré 5A,07/12/2020,"8,156.139379",0.0835,3.3191,7.6813,7.7582
IDkA - Pré 5A,08/12/2020,"8,162.332073",0.0759,3.3976,7.7630,7.8400
IDkA - Pré 5A,09/12/2020,"8,137.727057",-0.3014,3.0859,7.4382,7.4915
IDkA - Pré 5A,10/12/2020,"8,183.263349",0.5596,3.6627,8.0394,8.1287
IDkA - Pré 5A,11/12/2020,"8,235.405500",0.6372,4.3233,8.7278,8.7852
IDkA - Pré 5A,14/12/2020,"8,209.984540",-0.3087,4.0012,8.3922,8.4392
IDkA - Pré 5A,15/12/2020,"8,255.904188",0.5593,4.5829,8.9984,9.0457
IDkA - Pré 5A,16/12/2020,"8,218.083650",-0.4581,4.1038,8.4991,9.0496
IDkA - Pré 5A,17/12/2020,"8,221.514199",0.0417,4.1473,8.5444,9.7908
IDkA - Pré 5A,18/12/2020,"8,237.618286",0.1959,4.3513,8.7570,9.7600
IDkA - Pré 5A,21/12/2020,"8,241.355537",0.0454,4.3986,8.8063,10.1796
IDkA - Pré 5A,22/12/2020,"8,265.523808",0.2933,4.7048,9.1254,10.5027
IDkA - Pré 5A,23/12/2020,"8,312.703227",0.5708,5.3024,9.7483,10.7525
IDkA - Pré 5A,24/12/2020,"8,314.976755",0.0274,5.3312,9.7783,10.7535
IDkA - Pré 5A,28/12/2020,"8,296.944142",-0.2169,5.1028,9.5402,9.9829
IDkA - Pré 5A,29/12/2020,"8,369.402780",0.8733,6.0207,10.4969,10.9434
IDkA - Pré 5A,30/12/2020,"8,381.236638",0.1414,6.1706,10.6531,10.6781
IDkA - Pré 5A,31/12/2020,"8,383.127428",0.0226,6.1945,10.6781,10.6781
IDkA - Pré 5A,04/01/2021,"8,387.072507",0.0471,0.0471,0.0471,10.5983
IDkA - Pré 5A,05/01/2021,"8,342.741513",-0.5286,-0.4818,-0.4818,10.0137
IDkA - Pré 5A,06/01/2021,"8,268.697683",-0.8875,-1.3650,-1.3650,9.2338
IDkA - Pré 5A,07/01/2021,"8,164.470310",-1.2605,-2.6083,-2.6083,7.7510
IDkA - Pré 5A,08/01/2021,"8,130.602192",-0.4148,-3.0123,-3.0123,7.0942
IDkA - Pré 5A,11/01/2021,"8,043.704468",-1.0688,-4.0489,-4.0489,5.7336
IDkA - Pré 5A,12/01/2021,"8,098.775111",0.6846,-3.3920,-3.3920,6.4575
IDkA - Pré 5A,13/01/2021,"8,026.018434",-0.8984,-4.2599,-4.2599,5.8037
IDkA - Pré 5A,14/01/2021,"8,099.176794",0.9115,-3.3872,-3.3872,6.3834
IDkA - Pré 5A,15/01/2021,"8,105.297383",0.0756,-3.3142,-3.3142,6.1430
IDkA - Pré 5A,18/01/2021,"8,121.285828",0.1973,-3.1234,-3.1234,6.6431
IDkA - Pré 5A,19/01/2021,"8,104.040787",-0.2123,-3.3291,-3.3291,6.4167
IDkA - Pré 5A,20/01/2021,"8,097.821083",-0.0767,-3.4033,-3.4033,6.3400
IDkA - Pré 5A,21/01/2021,"8,050.238943",-0.5876,-3.9709,-3.9709,5.4372
IDkA - Pré 5A,22/01/2021,"7,969.625043",-1.0014,-4.9326,-4.9326,4.1320
IDkA - Pré 5A,25/01/2021,"7,971.737373",0.0265,-4.9074,-4.9074,4.0577
IDkA - Pré 5A,26/01/2021,"8,048.795309",0.9666,-3.9882,-3.9882,5.0635
IDkA - Pré 5A,27/01/2021,"8,067.190717",0.2285,-3.7687,-3.7687,5.1114
IDkA - Pré 5A,28/01/2021,"8,105.660844",0.4769,-3.3098,-3.3098,5.3316
IDkA - Pré 5A,29/01/2021,"8,159.452728",0.6636,-2.6682,-2.6682,6.0481
IDkA - Pré 5A,01/02/2021,"8,161.396600",0.0238,0.0238,-2.6450,6.0733
IDkA - Pré 5A,02/02/2021,"8,197.600051",0.4436,0.4675,-2.2131,6.5439
IDkA - Pré 5A,03/02/2021,"8,202.789878",0.0633,0.5311,-2.1512,6.2463
IDkA - Pré 5A,04/02/2021,"8,151.382119",-0.6267,-0.0989,-2.7644,5.4311
IDkA - Pré 5A,05/02/2021,"8,159.554849",0.1003,0.0013,-2.6669,5.1785
IDkA - Pré 5A,08/02/2021,"8,132.719735",-0.3289,-0.3276,-2.9870,5.6124
IDkA - Pré 5A,09/02/2021,"8,098.413784",-0.4218,-0.7481,-3.3963,5.1669
IDkA - Pré 5A,10/02/2021,"8,105.588560",0.0886,-0.6601,-3.3107,4.9352
IDkA - Pré 5A,11/02/2021,"8,094.948226",-0.1313,-0.7905,-3.4376,4.3865
IDkA - Pré 5A,12/02/2021,"8,060.013980",-0.4316,-1.2187,-3.8543,3.7364
IDkA - Pré 5A,17/02/2021,"8,018.755085",-0.5119,-1.7244,-4.3465,2.8918
IDkA - Pré 5A,18/02/2021,"8,026.218743",0.0931,-1.6329,-4.2575,3.0381
IDkA - Pré 5A,19/02/2021,"7,983.496611",-0.5323,-2.1565,-4.7671,2.2867
IDkA - Pré 5A,22/02/2021,"7,910.414558",-0.9154,-3.0521,-5.6389,1.7804
IDkA - Pré 5A,23/02/2021,"7,944.534209",0.4313,-2.6340,-5.2319,2.2194
IDkA - Pré 5A,24/02/2021,"7,860.652407",-1.0558,-3.6620,-6.2325,1.1402
IDkA - Pré 5A,25/02/2021,"7,807.527124",-0.6758,-4.3131,-6.8662,0.4566
IDkA - Pré 5A,26/02/2021,"7,791.963302",-0.1993,-4.5038,-7.0518,0.6588
IDkA - Pré 5A,01/03/2021,"7,730.276984",-0.7917,-0.7917,-7.7877,-0.1381
IDkA - Pré 5A,02/03/2021,"7,676.563018",-0.6949,-1.4810,-8.4284,-1.9954
IDkA - Pré 5A,03/03/2021,"7,594.784891",-1.0653,-2.5305,-9.4039,-3.2468
IDkA - Pré 5A,04/03/2021,"7,790.174169",2.5727,-0.0230,-7.0732,-0.9908
IDkA - Pré 5A,05/03/2021,"7,888.952858",1.2680,1.2447,-5.8949,1.1959
IDkA - Pré 5A,08/03/2021,"7,778.342994",-1.4021,-0.1748,-7.2143,-0.1395
IDkA - Pré 5A,09/03/2021,"7,722.578017",-0.7169,-0.8905,-7.8795,0.6830
IDkA - Pré 5A,10/03/2021,"7,715.433988",-0.0925,-0.9822,-7.9647,-0.1451
IDkA - Pré 5A,11/03/2021,"7,762.331178",0.6078,-0.3803,-7.4053,4.0938
IDkA - Pré 5A,12/03/2021,"7,716.098124",-0.5956,-0.9736,-7.9568,9.7960
IDkA - Pré 5A,15/03/2021,"7,731.215491",0.1959,-0.7796,-7.7765,4.6271
IDkA - Pré 5A,16/03/2021,"7,754.019032",0.2950,-0.4870,-7.5045,4.5547
IDkA - Pré 5A,17/03/2021,"7,747.901222",-0.0789,-0.5655,-7.5774,2.4595
IDkA - Pré 5A,18/03/2021,"7,771.936256",0.3102,-0.2570,-7.2907,10.1731
IDkA - Pré 5A,19/03/2021,"7,685.234458",-1.1156,-1.3697,-8.3250,9.0892
IDkA - Pré 5A,22/03/2021,"7,627.066957",-0.7569,-2.1162,-9.0188,9.6827
IDkA - Pré 5A,23/03/2021,"7,554.539540",-0.9509,-3.0470,-9.8840,11.5890
IDkA - Pré 5A,24/03/2021,"7,477.316648",-1.0222,-4.0381,-10.8052,8.0172
IDkA - Pré 5A,25/03/2021,"7,507.533453",0.4041,-3.6503,-10.4447,3.7612
IDkA - Pré 5A,26/03/2021,"7,513.482932",0.0792,-3.5739,-10.3737,1.4490
IDkA - Pré 5A,29/03/2021,"7,465.492768",-0.6387,-4.1898,-10.9462,0.3629
IDkA - Pré 5A,30/03/2021,"7,523.912664",0.7825,-3.4401,-10.2493,0.3721
IDkA - Pré 5A,31/03/2021,"7,527.727519",0.0507,-3.3911,-10.2038,0.2880
IDkA - Pré 5A,01/04/2021,"7,494.908013",-0.4360,-0.4360,-10.5953,0.8964
IDkA - Pré 5A,05/04/2021,"7,504.892040",0.1332,-0.3034,-10.4762,2.1546
IDkA - Pré 5A,06/04/2021,"7,482.603035",-0.2970,-0.5994,-10.7421,1.1074
IDkA - Pré 5A,07/04/2021,"7,432.225804",-0.6733,-1.2687,-11.3430,-0.1210
IDkA - Pré 5A,08/04/2021,"7,523.805551",1.2322,-0.0521,-10.2506,0.3013
IDkA - Pré 5A,09/04/2021,"7,459.259822",-0.8579,-0.9095,-11.0206,-1.4198
IDkA - Pré 5A,12/04/2021,"7,467.345407",0.1084,-0.8021,-10.9241,-1.3129
IDkA - Pré 5A,13/04/2021,"7,426.702742",-0.5443,-1.3420,-11.4089,-2.2346
IDkA - Pré 5A,14/04/2021,"7,454.808890",0.3784,-0.9687,-11.0737,-2.6516
IDkA - Pré 5A,15/04/2021,"7,499.079354",0.5939,-0.3806,-10.5456,-2.7054
IDkA - Pré 5A,16/04/2021,"7,584.278559",1.1361,0.7512,-9.5292,-2.4800
IDkA - Pré 5A,19/04/2021,"7,627.114071",0.5648,1.3203,-9.0183,-2.1140
IDkA - Pré 5A,20/04/2021,"7,578.181561",-0.6416,0.6702,-9.6020,-3.2925
IDkA - Pré 5A,22/04/2021,"7,657.859518",1.0514,1.7287,-8.6515,-2.5856
IDkA - Pré 5A,23/04/2021,"7,696.448811",0.5039,2.2413,-8.1912,-0.1879
IDkA - Pré 5A,26/04/2021,"7,705.504978",0.1177,2.3616,-8.0832,6.5870
IDkA - Pré 5A,27/04/2021,"7,682.775601",-0.2950,2.0597,-8.3543,5.7374
IDkA - Pré 5A,28/04/2021,"7,694.377339",0.1510,2.2138,-8.2159,1.2681
IDkA - Pré 5A,29/04/2021,"7,706.169146",0.1533,2.3705,-8.0752,0.4010
IDkA - Pré 5A,30/04/2021,"7,681.611575",-0.3187,2.0442,-8.3682,0.3240
IDkA - Pré 5A,03/05/2021,"7,652.774339",-0.3754,-0.3754,-8.7122,-0.0526
IDkA - Pré 5A,04/05/2021,"7,596.561907",-0.7345,-1.1072,-9.3827,-0.2945
IDkA - Pré 5A,05/05/2021,"7,635.180745",0.5084,-0.6044,-8.9220,-0.3094
IDkA - Pré 5A,06/05/2021,"7,607.793560",-0.3587,-0.9610,-9.2487,-1.1862
IDkA - Pré 5A,07/05/2021,"7,621.434506",0.1793,-0.7834,-9.0860,-0.2698
IDkA - Pré 5A,10/05/2021,"7,594.336484",-0.3556,-1.1362,-9.4093,-1.3425
IDkA - Pré 5A,11/05/2021,"7,624.919726",0.4027,-0.7380,-9.0444,-0.8429
IDkA - Pré 5A,12/05/2021,"7,555.395272",-0.9118,-1.6431,-9.8738,-0.4633
IDkA - Pré 5A,13/05/2021,"7,568.349935",0.1715,-1.4745,-9.7193,0.4989
IDkA - Pré 5A,14/05/2021,"7,567.155092",-0.0158,-1.4900,-9.7335,-0.1159
IDkA - Pré 5A,17/05/2021,"7,597.979608",0.4073,-1.0887,-9.3658,-0.0577
IDkA - Pré 5A,18/05/2021,"7,566.832165",-0.4099,-1.4942,-9.7374,-1.1562
IDkA - Pré 5A,19/05/2021,"7,550.481096",-0.2161,-1.7071,-9.9324,-1.7281
IDkA - Pré 5A,20/05/2021,"7,590.558701",0.5308,-1.1853,-9.4543,-1.1956
IDkA - Pré 5A,21/05/2021,"7,614.418308",0.3143,-0.8747,-9.1697,-1.5782
IDkA - Pré 5A,24/05/2021,"7,584.308057",-0.3954,-1.2667,-9.5289,-1.8807
IDkA - Pré 5A,25/05/2021,"7,622.261914",0.5004,-0.7726,-9.0762,-3.0455
IDkA - Pré 5A,26/05/2021,"7,662.450988",0.5273,-0.2494,-8.5967,-2.8485
IDkA - Pré 5A,27/05/2021,"7,732.633558",0.9159,0.6642,-7.7596,-2.1570
IDkA - Pré 5A,28/05/2021,"7,774.820978",0.5456,1.2134,-7.2563,-1.4129
IDkA - Pré 5A,31/05/2021,"7,757.243440",-0.2261,0.9846,-7.4660,-1.9897
IDkA - Pré 5A,01/06/2021,"7,765.738094",0.1095,0.1095,-7.3647,-1.9877
IDkA - Pré 5A,02/06/2021,"7,810.054806",0.5707,0.6808,-6.8360,-2.4350
IDkA - Pré 5A,04/06/2021,"7,851.665861",0.5328,1.2172,-6.3397,-2.1120
IDkA - Pré 5A,07/06/2021,"7,822.787311",-0.3678,0.8449,-6.6841,-2.1270
IDkA - Pré 5A,08/06/2021,"7,835.940959",0.1681,1.0145,-6.5272,-2.1934
IDkA - Pré 5A,09/06/2021,"7,819.248309",-0.2130,0.7993,-6.7264,-2.3566
IDkA - Pré 5A,10/06/2021,"7,784.602913",-0.4431,0.3527,-7.1396,-3.3800
IDkA - Pré 5A,11/06/2021,"7,745.651323",-0.5004,-0.1494,-7.6043,-3.8635
IDkA - Pré 5A,14/06/2021,"7,768.470784",0.2946,0.1447,-7.3321,-3.5083
IDkA - Pré 5A,15/06/2021,"7,797.272090",0.3707,0.5160,-6.9885,-3.0226
IDkA - Pré 5A,16/06/2021,"7,790.654299",-0.0849,0.4307,-7.0674,-2.7314
IDkA - Pré 5A,17/06/2021,"7,742.814727",-0.6141,-0.1860,-7.6381,-3.8913
IDkA - Pré 5A,18/06/2021,"7,648.492770",-1.2182,-1.4019,-8.7633,-4.2002
IDkA - Pré 5A,21/06/2021,"7,716.575757",0.8901,-0.5243,-7.9511,-3.5190
IDkA - Pré 5A,22/06/2021,"7,712.776490",-0.0492,-0.5732,-7.9964,-3.1129
IDkA - Pré 5A,23/06/2021,"7,725.109177",0.1599,-0.4142,-7.8493,-3.4212
IDkA - Pré 5A,24/06/2021,"7,777.964050",0.6842,0.2671,-7.2188,-2.1598
IDkA - Pré 5A,25/06/2021,"7,774.548485",-0.0439,0.2231,-7.2596,-3.0850
IDkA - Pré 5A,28/06/2021,"7,825.962187",0.6613,0.8859,-6.6463,-2.1374
IDkA - Pré 5A,29/06/2021,"7,840.333719",0.1836,1.0711,-6.4748,-2.3435
IDkA - Pré 5A,30/06/2021,"7,811.629225",-0.3661,0.7011,-6.8172,-3.1528
IDkA - Pré 5A,01/07/2021,"7,771.745786",-0.5106,-0.5106,-7.2930,-4.0313
IDkA - Pré 5A,02/07/2021,"7,771.387632",-0.0046,-0.5151,-7.2973,-3.9427
IDkA - Pré 5A,05/07/2021,"7,749.034587",-0.2876,-0.8013,-7.5639,-4.6962
IDkA - Pré 5A,06/07/2021,"7,711.230841",-0.4879,-1.2852,-8.0149,-5.3695
IDkA - Pré 5A,07/07/2021,"7,753.528170",0.5485,-0.7438,-7.5103,-4.3214
IDkA - Pré 5A,08/07/2021,"7,743.589945",-0.1282,-0.8710,-7.6289,-4.4299
IDkA - Pré 5A,09/07/2021,"7,746.683698",0.0400,-0.8314,-7.5920,-4.6281
IDkA - Pré 5A,12/07/2021,"7,721.658260",-0.3230,-1.1518,-7.8905,-5.2645
